train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3-4,randforrest,0.808649472927

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3-4,baysridge,0.86643739927

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-3-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-3-4,ridgecv,0.866394386365

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-4,linearregr,0.866991667294

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-4,randforrest,0.803765532019

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-4,baysridge,0.866953715418

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-4,ridgecv,0.866913414895

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-5,linearregr,0.867900415056

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-5,randforrest,0.807005710627

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-5,baysridge,0.867862898883

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-2-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-2-5,ridgecv,0.867821753158

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-3,linearregr,0.865179029391

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-3,randforrest,0.816795566264

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-3,baysridge,0.865140288697

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-3+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-3,ridgecv,0.865103560703

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-4,linearregr,0.866564025847

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-4,randforrest,0.812921961704

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-4,baysridge,0.866525117518

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-4+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-4,ridgecv,0.866486323397

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-5,linearregr,0.867048813985

train.embeddings.bayesianridge+train.ridge.baseline.ngram-1-5+trial.embeddings.bayesianridge+trial.ridge.baseline.ngram-1-5,randforrest,0.813181410075

